evaluation,join,shacl_schema_validation,summarization,overall_constraint_evaluation,io,io_histogram,io_piechart,viz_hist,viz_pie,viz_grouped_hist,node_samples,picture_composition,overall
0.0,11.306622505187988,2.3836400508880615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.12121033668518
0.0,11.234090566635132,2.3821537494659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.046567678451538
0.0,11.37498950958252,2.3996243476867676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.206292867660522
0.0,6.521941423416138,2.5506560802459717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.584015846252441
0.0,7.119722843170166,2.656245708465576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.348216772079468
0.0,7.1185829639434814,2.6595044136047363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.348603248596191
0.0,7.116827011108398,2.6604819297790527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.348101377487183
0.0,7.107503175735474,2.654080629348755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.331376552581787
0.0,12.268301010131836,2.654024600982666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38523006439209
0.0,12.075232982635498,2.6391022205352783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.174954652786255
0.0,12.338307857513428,2.648411750793457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.460317373275757
0.0,12.137517213821411,2.700909376144409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.294595003128052
0.0,12.182540655136108,2.6548705101013184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.300108432769775
0.0,11.867594718933105,2.6500556468963623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.978841304779053
0.0,11.977643251419067,2.651345729827881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.091672420501709
0.0,11.867368221282959,2.652597188949585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.982105731964111
0.0,11.96531367301941,2.649202346801758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.077380657196045
0.0,11.848526239395142,2.648404121398926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.958775520324707
0.0,7.195560932159424,2.9272944927215576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.689593315124512
0.0,7.450774431228638,2.629066228866577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68455696105957
0.0,7.511740446090698,2.6270639896392822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.744331359863281
0.0,7.441030502319336,2.6285934448242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67336893081665
0.0,7.45923638343811,2.6301119327545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.694851398468018
0.0,12.246079206466675,2.643723487854004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.382745742797852
0.0,12.063186407089233,2.6289889812469482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.184415340423584
0.0,12.199957847595215,2.646366834640503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.33975100517273
0.0,12.072313070297241,2.629279136657715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.193593740463257
0.0,12.078970909118652,2.6337759494781494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.205093145370483
0.0,12.456184148788452,2.6358673572540283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58413577079773
0.0,12.580653190612793,2.648599147796631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.722606182098389
0.0,12.459089756011963,2.641245126724243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.592206239700317
0.0,12.45166540145874,2.636309862136841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.578197717666626
0.0,12.440532445907593,2.634775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.567244291305542
0.0,7.720274448394775,2.831911563873291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.147797346115112
0.0,7.763841867446899,2.3026270866394043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.715565919876099
0.0,7.8826892375946045,2.3111298084259033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84503960609436
0.0,7.841323137283325,2.307932138442993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.798870325088501
0.0,7.832230567932129,2.306551456451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.787931203842163
0.0,11.718233585357666,2.3020825386047363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.546642303466797
0.0,11.673993587493896,2.3062422275543213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.505411863327026
0.0,11.71020221710205,2.303356647491455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.540553569793701
0.0,11.704885244369507,2.2997889518737793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.530915021896362
0.0,11.702288389205933,2.3011629581451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53032898902893
0.0,12.155608177185059,2.3118717670440674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.994541645050049
0.0,12.161339282989502,2.3095006942749023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99867582321167
0.0,12.100870847702026,2.307056427001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.935466051101685
0.0,12.02488899230957,2.3019368648529053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.852771282196045
0.0,12.175699234008789,2.314239263534546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0180823802948
0.0,8.244015216827393,2.3580832481384277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237546920776367
0.0,8.75113296508789,2.6088922023773193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.051210641860962
0.0,8.621581554412842,2.5918917655944824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9031982421875
0.0,8.630078554153442,2.5992138385772705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91831636428833
0.0,8.676207780838013,2.5942201614379883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.959702491760254
0.0,12.707808494567871,2.5927183628082275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.858566999435425
0.0,12.71596908569336,2.5989420413970947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.873315811157227
0.0,12.688506126403809,2.5885872840881348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.83651852607727
0.0,12.845907211303711,2.5987355709075928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.005009174346924
0.0,12.760574102401733,2.603614091873169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.923205614089966
0.0,12.545379877090454,2.602041006088257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.705145835876465
0.0,12.465004920959473,2.5930964946746826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.616071701049805
0.0,12.496251344680786,2.5941338539123535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.648556232452393
0.0,12.496732711791992,2.600212812423706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.654259443283081
0.0,12.463576078414917,2.589801788330078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.610795497894287
0.0,9.39664602279663,2.953652858734131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0254807472229
0.0,9.3334059715271,2.6990926265716553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.759191513061523
0.0,9.251991271972656,2.717548131942749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.695147037506104
0.0,9.248491287231445,2.705838918685913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68008041381836
0.0,9.241732120513916,2.6968157291412354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.663751125335693
0.0,13.196233034133911,2.700453042984009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.484251022338867
0.0,13.101220607757568,2.699450969696045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.389923810958862
0.0,13.107320308685303,2.692960262298584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.386838912963867
0.0,13.103234767913818,2.6885178089141846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37839961051941
0.0,13.099855661392212,2.6993584632873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38710045814514
0.0,13.268496751785278,2.7083349227905273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.564643383026123
0.0,13.211490154266357,2.707552433013916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.507103443145752
0.0,13.207336187362671,2.6988532543182373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.493642568588257
0.0,13.271907329559326,2.7094337940216064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57012677192688
0.0,13.279892683029175,2.7139716148376465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.583665370941162
0.0,9.776629209518433,2.612154960632324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11881709098816
0.0,9.833747148513794,2.6220130920410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.236828804016113
0.0,9.82170820236206,2.6313388347625732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.230220079421997
0.0,9.840165376663208,2.6285839080810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.246540784835815
0.0,9.82090973854065,2.6247551441192627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.223274230957031
0.0,13.170486688613892,2.6258254051208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42238759994507
0.0,13.179504632949829,2.62734055519104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4324734210968
0.0,13.176013946533203,2.631542205810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.434220552444458
0.0,13.329749584197998,2.6583449840545654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.616665363311768
0.0,13.330101013183594,2.6563949584960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.613967657089233
0.0,13.13436508178711,2.6393699645996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.40221858024597
0.0,13.07183313369751,2.6316475868225098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3329176902771
0.0,12.996927738189697,2.62784743309021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.251578092575073
0.0,13.069929361343384,2.6269116401672363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.324241161346436
0.0,12.985846996307373,2.628861427307129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.242336988449097
0.0,10.205490589141846,2.479342460632324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.471335411071777
0.0,10.496200323104858,2.974156618118286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.295015335083008
0.0,10.499387741088867,2.970118761062622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.295318365097046
0.0,10.4661705493927,2.9782004356384277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.268902778625488
0.0,10.471893787384033,2.977097749710083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.272753238677979
0.0,14.029470920562744,2.9749910831451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6689190864563
0.0,13.996193885803223,2.9737539291381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.633404970169067
0.0,14.017570734024048,2.9722695350646973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65421772003174
0.0,14.02311658859253,2.973785161972046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.660887718200684
0.0,14.099660873413086,2.9741690158843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73882246017456
0.0,14.050466060638428,2.9731578826904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6878604888916
0.0,14.05566692352295,2.9759435653686523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69573163986206
0.0,14.223546743392944,2.992936372756958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.882210969924927
0.0,14.017266750335693,2.9715912342071533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.652024030685425
0.0,14.124178409576416,2.981342077255249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.769356727600098
0.0,12.075041770935059,2.5668139457702637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.451407432556152
0.0,12.055606603622437,2.639716863632202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55583643913269
0.0,12.046935796737671,2.6409130096435547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.550001859664917
0.0,12.046029329299927,2.6375315189361572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.544120788574219
0.0,12.057953357696533,2.6380860805511475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.557498455047607
0.0,13.96471095085144,2.631077527999878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.28415560722351
0.0,13.984474658966064,2.6322579383850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.303839445114136
0.0,13.993218421936035,2.6424670219421387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.322852849960327
0.0,14.073206663131714,2.6449427604675293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.405452489852905
0.0,13.986038208007812,2.6335370540618896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3061306476593
0.0,14.155898571014404,2.6446032524108887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.489549160003662
0.0,14.04137659072876,2.6377830505371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.365219354629517
0.0,14.19837236404419,2.6536715030670166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.540772914886475
0.0,14.19965648651123,2.6514480113983154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53845500946045
0.0,14.055408000946045,2.633692741394043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3752920627594
0.0,0.7274973392486572,0.004396915435791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427456855773926
0.0,0.7397527694702148,0.00386810302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9542388916015625
0.0,0.7460315227508545,0.003822803497314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609699249267578
0.0,0.7450690269470215,0.003849506378173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591984748840332
0.0,0.7438747882843018,0.0038802623748779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9581623077392578
0.0,0.16980266571044922,0.003859281539916992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33961915969848633
0.0,0.17013239860534668,0.004038572311401367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34055662155151367
0.0,0.17038607597351074,0.004025936126708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3406853675842285
0.0,0.1698439121246338,0.0038237571716308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33966493606567383
0.0,0.1696031093597412,0.0038366317749023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392925262451172
0.0,0.1698627471923828,0.0038433074951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398618698120117
0.0,0.16965413093566895,0.0038335323333740234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33980870246887207
0.0,0.17026281356811523,0.003841876983642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409268856048584
0.0,0.17070770263671875,0.0038640499114990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3406543731689453
0.0,0.16938471794128418,0.0038406848907470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33946847915649414
0.0,2.039245843887329,0.4564540386199951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.708653211593628
0.0,2.1314384937286377,0.5016629695892334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8446905612945557
0.0,2.144794464111328,0.5035245418548584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8599915504455566
0.0,2.1198959350585938,0.5017406940460205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8335585594177246
0.0,2.1204276084899902,0.5024678707122803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.834967851638794
0.0,2.2299070358276367,0.5024013519287109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8997793197631836
0.0,2.2274374961853027,0.503284215927124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.898284435272217
0.0,2.215829849243164,0.5016250610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8951210975646973
0.0,2.2109193801879883,0.5006575584411621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8889565467834473
0.0,2.232060432434082,0.5057804584503174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.915714740753174
0.0,2.229329824447632,0.5024890899658203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.909473180770874
0.0,2.2307112216949463,0.5009925365447998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9094364643096924
0.0,2.233398914337158,0.502255916595459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9141016006469727
0.0,2.234311580657959,0.5024623870849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.915148973464966
0.0,2.231752634048462,0.5032401084899902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913543462753296
0.0,2.175553560256958,0.9916050434112549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37817645072937
0.0,2.2029669284820557,0.9387996196746826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3771724700927734
0.0,2.215988874435425,0.9372448921203613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3884153366088867
0.0,2.2011473178863525,0.935279130935669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3712048530578613
0.0,2.1972177028656006,0.9354217052459717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3669657707214355
0.0,4.184865713119507,0.9463217258453369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32368016242981
0.0,4.190321207046509,0.9426171779632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.325498342514038
0.0,4.193091630935669,0.9462592601776123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33288311958313
0.0,4.144477128982544,0.9368603229522705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.276137113571167
0.0,4.163707971572876,0.937100887298584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293676137924194
0.0,4.044267416000366,0.9421243667602539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1797754764556885
0.0,4.064031600952148,0.9444007873535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2017998695373535
0.0,4.0372724533081055,0.9372000694274902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1674644947052
0.0,4.065763711929321,0.9374122619628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.196667671203613
0.0,4.02115273475647,0.9353866577148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.149455308914185
0.0,2.2900900840759277,1.361109972000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8611714839935303
0.0,2.2793033123016357,1.3545105457305908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8707566261291504
0.0,2.2844009399414062,1.3646140098571777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8858015537261963
0.0,2.280550241470337,1.3549103736877441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8724594116210938
0.0,2.287034511566162,1.3592677116394043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8828513622283936
0.0,5.588167905807495,1.3478481769561768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.132251977920532
0.0,5.579627990722656,1.3449535369873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.120115041732788
0.0,5.610753774642944,1.3494820594787598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.156795263290405
0.0,5.6128904819488525,1.3491735458374023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15803074836731
0.0,5.608914136886597,1.3458850383758545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.151205062866211
0.0,5.665228843688965,1.3470566272735596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.208741903305054
